DATUM,Category,Type,Year,Value,Prev_Year_Value,Change_Prev_Month_Pct,Change_Prev_Year_Pct,12M_Moving_Avg,Month
2012-09-01,Alkoholunfälle,insgesamt,2012,49.0,36.0,-10.91,36.11,38.0,9
2012-10-01,Alkoholunfälle,Verletzte und Getötete,2012,6.0,10.0,-75.0,-40.0,19.0,10
2012-10-01,Verkehrsunfälle,insgesamt,2012,4146.0,3830.0,4.64,8.25,3728.0,10
2012-10-01,Alkoholunfälle,insgesamt,2012,32.0,26.0,-34.69,23.08,38.0,10
2012-10-01,Verkehrsunfälle,Verletzte und Getötete,2012,580.0,481.0,-8.23,20.58,535.0,10
2012-10-01,Fluchtunfälle,Verletzte und Getötete,2012,61.0,36.0,0.0,69.44,48.0,10
2012-10-01,Fluchtunfälle,insgesamt,2012,1090.0,916.0,18.35,19.0,915.0,10
2012-10-01,Verkehrsunfälle,mit Personenschäden,2012,477.0,393.0,-10.34,21.37,446.0,10
2012-11-01,Fluchtunfälle,insgesamt,2012,984.0,842.0,-9.72,16.86,927.0,11
2012-11-01,Verkehrsunfälle,insgesamt,2012,3839.0,3567.0,-7.4,7.63,3750.0,11
2012-11-01,Alkoholunfälle,insgesamt,2012,30.0,40.0,-6.25,-25.0,38.0,11
2012-11-01,Alkoholunfälle,Verletzte und Getötete,2012,10.0,16.0,66.67,-37.5,18.0,11
2012-11-01,Verkehrsunfälle,Verletzte und Getötete,2012,471.0,438.0,-18.79,7.53,538.0,11
2012-11-01,Fluchtunfälle,Verletzte und Getötete,2012,49.0,33.0,-19.67,48.48,49.0,11
2012-11-01,Verkehrsunfälle,mit Personenschäden,2012,394.0,359.0,-17.4,9.75,449.0,11
2012-12-01,Alkoholunfälle,insgesamt,2012,27.0,37.0,-10.0,-27.03,37.0,12
2012-12-01,Fluchtunfälle,Verletzte und Getötete,2012,23.0,30.0,-53.06,-23.33,48.0,12
2012-12-01,Verkehrsunfälle,insgesamt,2012,3395.0,3506.0,-11.57,-3.17,3741.0,12
2012-12-01,Verkehrsunfälle,mit Personenschäden,2012,248.0,315.0,-37.06,-21.27,444.0,12
2012-12-01,Verkehrsunfälle,Verletzte und Getötete,2012,317.0,370.0,-32.7,-14.32,534.0,12
2012-12-01,Alkoholunfälle,Verletzte und Getötete,2012,11.0,6.0,10.0,83.33,19.0,12
2012-12-01,Fluchtunfälle,insgesamt,2012,810.0,832.0,-17.68,-2.64,925.0,12
2013-01-01,Verkehrsunfälle,insgesamt,2013,3316.0,3176.0,-2.33,4.41,3753.0,1
2013-01-01,Verkehrsunfälle,mit Personenschäden,2013,254.0,273.0,2.42,-6.96,442.0,1
2013-01-01,Alkoholunfälle,insgesamt,2013,17.0,21.0,-37.04,-19.05,36.0,1
2013-01-01,Verkehrsunfälle,Verletzte und Getötete,2013,320.0,338.0,0.95,-5.33,532.0,1
2013-01-01,Fluchtunfälle,Verletzte und Getötete,2013,29.0,32.0,26.09,-9.38,48.0,1
2013-01-01,Alkoholunfälle,Verletzte und Getötete,2013,2.0,11.0,-81.82,-81.82,18.0,1
2013-01-01,Fluchtunfälle,insgesamt,2013,796.0,713.0,-1.73,11.64,932.0,1
2013-02-01,Fluchtunfälle,Verletzte und Getötete,2013,22.0,20.0,-24.14,10.0,48.0,2
2013-02-01,Verkehrsunfälle,Verletzte und Getötete,2013,326.0,290.0,1.88,12.41,535.0,2
2013-02-01,Alkoholunfälle,Verletzte und Getötete,2013,0.0,5.0,-100.0,-100.0,17.0,2
2013-02-01,Verkehrsunfälle,mit Personenschäden,2013,263.0,233.0,3.54,12.88,445.0,2
2013-02-01,Verkehrsunfälle,insgesamt,2013,3467.0,3102.0,4.55,11.77,3783.0,2
2013-02-01,Fluchtunfälle,insgesamt,2013,773.0,714.0,-2.89,8.26,937.0,2
2013-02-01,Alkoholunfälle,insgesamt,2013,15.0,18.0,-11.76,-16.67,36.0,2
2013-03-01,Alkoholunfälle,Verletzte und Getötete,2013,8.0,5.0,,60.0,18.0,3
2013-03-01,Fluchtunfälle,insgesamt,2013,906.0,946.0,17.21,-4.23,934.0,3
2013-03-01,Verkehrsunfälle,mit Personenschäden,2013,284.0,424.0,7.98,-33.02,433.0,3
2013-03-01,Verkehrsunfälle,Verletzte und Getötete,2013,350.0,526.0,7.36,-33.46,521.0,3
2013-03-01,Fluchtunfälle,Verletzte und Getötete,2013,33.0,44.0,50.0,-25.0,47.0,3
2013-03-01,Alkoholunfälle,insgesamt,2013,21.0,21.0,40.0,0.0,36.0,3
2013-03-01,Verkehrsunfälle,insgesamt,2013,3712.0,3739.0,7.07,-0.72,3781.0,3
2013-04-01,Verkehrsunfälle,Verletzte und Getötete,2013,523.0,485.0,49.43,7.84,524.0,4
2013-04-01,Verkehrsunfälle,insgesamt,2013,4008.0,3667.0,7.97,9.3,3809.0,4
2013-04-01,Verkehrsunfälle,mit Personenschäden,2013,440.0,394.0,54.93,11.68,437.0,4
2013-04-01,Fluchtunfälle,Verletzte und Getötete,2013,50.0,37.0,51.52,35.14,48.0,4
2013-04-01,Fluchtunfälle,insgesamt,2013,1038.0,919.0,14.57,12.95,944.0,4
2013-04-01,Alkoholunfälle,insgesamt,2013,28.0,34.0,33.33,-17.65,36.0,4
2013-04-01,Alkoholunfälle,Verletzte und Getötete,2013,5.0,22.0,-37.5,-77.27,16.0,4
2013-05-01,Alkoholunfälle,insgesamt,2013,33.0,54.0,17.86,-38.89,34.0,5
2013-05-01,Fluchtunfälle,Verletzte und Getötete,2013,43.0,64.0,-14.0,-32.81,47.0,5
2013-05-01,Verkehrsunfälle,Verletzte und Getötete,2013,530.0,719.0,1.34,-26.29,508.0,5
2013-05-01,Alkoholunfälle,Verletzte und Getötete,2013,21.0,33.0,320.0,-36.36,15.0,5
2013-05-01,Verkehrsunfälle,insgesamt,2013,3703.0,4114.0,-7.61,-9.99,3775.0,5
2013-05-01,Fluchtunfälle,insgesamt,2013,848.0,1035.0,-18.3,-18.07,928.0,5
2013-05-01,Verkehrsunfälle,mit Personenschäden,2013,454.0,596.0,3.18,-23.83,425.0,5
2013-06-01,Fluchtunfälle,Verletzte und Getötete,2013,54.0,61.0,25.58,-11.48,46.0,6
2013-06-01,Alkoholunfälle,insgesamt,2013,37.0,43.0,12.12,-13.95,33.0,6
2013-06-01,Fluchtunfälle,insgesamt,2013,1055.0,1041.0,24.41,1.34,929.0,6
2013-06-01,Verkehrsunfälle,mit Personenschäden,2013,580.0,577.0,27.75,0.52,425.0,6
2013-06-01,Verkehrsunfälle,Verletzte und Getötete,2013,734.0,681.0,38.49,7.78,512.0,6
2013-06-01,Verkehrsunfälle,insgesamt,2013,4284.0,4018.0,15.69,6.62,3797.0,6
2013-06-01,Alkoholunfälle,Verletzte und Getötete,2013,20.0,35.0,-4.76,-42.86,14.0,6
2013-07-01,Alkoholunfälle,Verletzte und Getötete,2013,24.0,30.0,20.0,-20.0,14.0,7
2013-07-01,Verkehrsunfälle,mit Personenschäden,2013,812.0,632.0,40.0,28.48,440.0,7
2013-07-01,Verkehrsunfälle,Verletzte und Getötete,2013,976.0,730.0,32.97,33.7,533.0,7
2013-07-01,Alkoholunfälle,insgesamt,2013,42.0,56.0,13.51,-25.0,32.0,7
2013-07-01,Verkehrsunfälle,insgesamt,2013,4641.0,4281.0,8.33,8.41,3827.0,7
2013-07-01,Fluchtunfälle,insgesamt,2013,1138.0,1045.0,7.87,8.9,937.0,7
2013-07-01,Fluchtunfälle,Verletzte und Getötete,2013,68.0,64.0,25.93,6.25,46.0,7
2013-08-01,Alkoholunfälle,insgesamt,2013,39.0,55.0,-7.14,-29.09,31.0,8
2013-08-01,Fluchtunfälle,Verletzte und Getötete,2013,36.0,64.0,-47.06,-43.75,44.0,8
2013-08-01,Fluchtunfälle,insgesamt,2013,791.0,887.0,-30.49,-10.82,929.0,8
2013-08-01,Verkehrsunfälle,insgesamt,2013,3387.0,3452.0,-27.02,-1.88,3822.0,8
2013-08-01,Verkehrsunfälle,Verletzte und Getötete,2013,645.0,635.0,-33.91,1.57,534.0,8
2013-08-01,Alkoholunfälle,Verletzte und Getötete,2013,22.0,31.0,-8.33,-29.03,13.0,8
2013-08-01,Verkehrsunfälle,mit Personenschäden,2013,514.0,545.0,-36.7,-5.69,438.0,8
2013-09-01,Fluchtunfälle,Verletzte und Getötete,2013,53.0,61.0,47.22,-13.11,43.0,9
2013-09-01,Alkoholunfälle,Verletzte und Getötete,2013,17.0,24.0,-22.73,-29.17,12.0,9
2013-09-01,Alkoholunfälle,insgesamt,2013,47.0,49.0,20.51,-4.08,31.0,9
2013-09-01,Fluchtunfälle,insgesamt,2013,1000.0,921.0,26.42,8.58,936.0,9
2013-09-01,Verkehrsunfälle,insgesamt,2013,4130.0,3962.0,21.94,4.24,3836.0,9
2013-09-01,Verkehrsunfälle,Verletzte und Getötete,2013,617.0,632.0,-4.34,-2.37,532.0,9
2013-09-01,Verkehrsunfälle,mit Personenschäden,2013,531.0,532.0,3.31,-0.19,438.0,9
2013-10-01,Verkehrsunfälle,mit Personenschäden,2013,510.0,477.0,-3.95,6.92,440.0,10
2013-10-01,Alkoholunfälle,insgesamt,2013,31.0,32.0,-34.04,-3.13,31.0,10
2013-10-01,Verkehrsunfälle,insgesamt,2013,4533.0,4146.0,9.76,9.33,3868.0,10
2013-10-01,Verkehrsunfälle,Verletzte und Getötete,2013,595.0,580.0,-3.57,2.59,534.0,10
2013-10-01,Fluchtunfälle,insgesamt,2013,1074.0,1090.0,7.4,-1.47,934.0,10
2013-10-01,Fluchtunfälle,Verletzte und Getötete,2013,53.0,61.0,0.0,-13.11,43.0,10
2013-10-01,Alkoholunfälle,Verletzte und Getötete,2013,12.0,6.0,-29.41,100.0,13.0,10
2013-11-01,Alkoholunfälle,insgesamt,2013,35.0,30.0,12.9,16.67,31.0,11
2013-11-01,Verkehrsunfälle,Verletzte und Getötete,2013,483.0,471.0,-18.82,2.55,535.0,11
2013-11-01,Fluchtunfälle,Verletzte und Getötete,2013,53.0,49.0,0.0,8.16,43.0,11
2013-11-01,Verkehrsunfälle,insgesamt,2013,4043.0,3839.0,-10.81,5.31,3885.0,11
2013-11-01,Verkehrsunfälle,mit Personenschäden,2013,388.0,394.0,-23.92,-1.52,440.0,11
2013-11-01,Alkoholunfälle,Verletzte und Getötete,2013,12.0,10.0,0.0,20.0,13.0,11
2013-11-01,Fluchtunfälle,insgesamt,2013,939.0,984.0,-12.57,-4.57,931.0,11
2013-12-01,Verkehrsunfälle,Verletzte und Getötete,2013,423.0,317.0,-12.42,33.44,544.0,12
2013-12-01,Verkehrsunfälle,mit Personenschäden,2013,356.0,248.0,-8.25,43.55,449.0,12
2013-12-01,Fluchtunfälle,Verletzte und Getötete,2013,27.0,23.0,-49.06,17.39,43.0,12
2013-12-01,Alkoholunfälle,Verletzte und Getötete,2013,10.0,11.0,-16.67,-9.09,13.0,12
2013-12-01,Fluchtunfälle,insgesamt,2013,828.0,810.0,-11.82,2.22,932.0,12
2013-12-01,Verkehrsunfälle,insgesamt,2013,3764.0,3395.0,-6.9,10.87,3916.0,12
2013-12-01,Alkoholunfälle,insgesamt,2013,32.0,27.0,-8.57,18.52,31.0,12
2014-01-01,Fluchtunfälle,Verletzte und Getötete,2014,29.0,29.0,7.41,0.0,43.0,1
2014-01-01,Fluchtunfälle,insgesamt,2014,778.0,796.0,-6.04,-2.26,931.0,1
2014-01-01,Alkoholunfälle,Verletzte und Getötete,2014,4.0,2.0,-60.0,100.0,13.0,1
2014-01-01,Verkehrsunfälle,mit Personenschäden,2014,324.0,254.0,-8.99,27.56,455.0,1
2014-01-01,Verkehrsunfälle,Verletzte und Getötete,2014,412.0,320.0,-2.6,28.75,551.0,1
2014-01-01,Verkehrsunfälle,insgesamt,2014,3410.0,3316.0,-9.4,2.83,3924.0,1
2014-01-01,Alkoholunfälle,insgesamt,2014,21.0,17.0,-34.38,23.53,32.0,1
2014-02-01,Alkoholunfälle,Verletzte und Getötete,2014,7.0,0.0,75.0,,14.0,2
2014-02-01,Verkehrsunfälle,insgesamt,2014,3315.0,3467.0,-2.79,-4.38,3911.0,2
2014-02-01,Verkehrsunfälle,Verletzte und Getötete,2014,372.0,326.0,-9.71,14.11,555.0,2
2014-02-01,Verkehrsunfälle,mit Personenschäden,2014,309.0,263.0,-4.63,17.49,459.0,2
2014-02-01,Fluchtunfälle,Verletzte und Getötete,2014,22.0,22.0,-24.14,0.0,43.0,2
2014-02-01,Fluchtunfälle,insgesamt,2014,742.0,773.0,-4.63,-4.01,928.0,2
2014-02-01,Alkoholunfälle,insgesamt,2014,17.0,15.0,-19.05,13.33,32.0,2
2014-03-01,Alkoholunfälle,Verletzte und Getötete,2014,16.0,8.0,128.57,100.0,14.0,3
2014-03-01,Fluchtunfälle,Verletzte und Getötete,2014,46.0,33.0,109.09,39.39,45.0,3
2014-03-01,Alkoholunfälle,insgesamt,2014,37.0,21.0,117.65,76.19,33.0,3
2014-03-01,Verkehrsunfälle,Verletzte und Getötete,2014,559.0,350.0,50.27,59.71,572.0,3
2014-03-01,Verkehrsunfälle,mit Personenschäden,2014,460.0,284.0,48.87,61.97,473.0,3
2014-03-01,Verkehrsunfälle,insgesamt,2014,4027.0,3712.0,21.48,8.49,3937.0,3
2014-03-01,Fluchtunfälle,insgesamt,2014,993.0,906.0,33.83,9.6,935.0,3
2014-04-01,Verkehrsunfälle,mit Personenschäden,2014,455.0,440.0,-1.09,3.41,474.0,4
2014-04-01,Alkoholunfälle,Verletzte und Getötete,2014,15.0,5.0,-6.25,200.0,15.0,4
2014-04-01,Verkehrsunfälle,Verletzte und Getötete,2014,549.0,523.0,-1.79,4.97,575.0,4
2014-04-01,Alkoholunfälle,insgesamt,2014,35.0,28.0,-5.41,25.0,34.0,4
2014-04-01,Fluchtunfälle,Verletzte und Getötete,2014,55.0,50.0,19.57,10.0,45.0,4
2014-04-01,Verkehrsunfälle,insgesamt,2014,3840.0,4008.0,-4.64,-4.19,3923.0,4
2014-04-01,Fluchtunfälle,insgesamt,2014,946.0,1038.0,-4.73,-8.86,928.0,4
2014-05-01,Verkehrsunfälle,mit Personenschäden,2014,536.0,454.0,17.8,18.06,481.0,5
2014-05-01,Alkoholunfälle,insgesamt,2014,28.0,33.0,-20.0,-15.15,33.0,5
2014-05-01,Fluchtunfälle,insgesamt,2014,925.0,848.0,-2.22,9.08,934.0,5
2014-05-01,Alkoholunfälle,Verletzte und Getötete,2014,19.0,21.0,26.67,-9.52,15.0,5
2014-05-01,Verkehrsunfälle,Verletzte und Getötete,2014,671.0,530.0,22.22,26.6,586.0,5
2014-05-01,Verkehrsunfälle,insgesamt,2014,4346.0,3703.0,13.18,17.36,3977.0,5
2014-05-01,Fluchtunfälle,Verletzte und Getötete,2014,50.0,43.0,-9.09,16.28,46.0,5
2014-06-01,Verkehrsunfälle,mit Personenschäden,2014,558.0,580.0,4.1,-3.79,479.0,6
2014-06-01,Fluchtunfälle,insgesamt,2014,880.0,1055.0,-4.86,-16.59,920.0,6
2014-06-01,Verkehrsunfälle,insgesamt,2014,3833.0,4284.0,-11.8,-10.53,3939.0,6
2014-06-01,Alkoholunfälle,Verletzte und Getötete,2014,16.0,20.0,-15.79,-20.0,15.0,6
2014-06-01,Verkehrsunfälle,Verletzte und Getötete,2014,656.0,734.0,-2.24,-10.63,580.0,6
2014-06-01,Fluchtunfälle,Verletzte und Getötete,2014,58.0,54.0,16.0,7.41,46.0,6
2014-06-01,Alkoholunfälle,insgesamt,2014,31.0,37.0,10.71,-16.22,33.0,6
2014-07-01,Fluchtunfälle,Verletzte und Getötete,2014,62.0,68.0,6.9,-8.82,45.0,7
2014-07-01,Fluchtunfälle,insgesamt,2014,1029.0,1138.0,16.93,-9.58,910.0,7
2014-07-01,Alkoholunfälle,insgesamt,2014,35.0,42.0,12.9,-16.67,32.0,7
2014-07-01,Verkehrsunfälle,mit Personenschäden,2014,654.0,812.0,17.2,-19.46,466.0,7
2014-07-01,Verkehrsunfälle,insgesamt,2014,4443.0,4641.0,15.91,-4.27,3923.0,7
2014-07-01,Alkoholunfälle,Verletzte und Getötete,2014,21.0,24.0,31.25,-12.5,14.0,7
2014-07-01,Verkehrsunfälle,Verletzte und Getötete,2014,783.0,976.0,19.36,-19.77,564.0,7
2014-08-01,Alkoholunfälle,insgesamt,2014,32.0,39.0,-8.57,-17.95,32.0,8
2014-08-01,Verkehrsunfälle,Verletzte und Getötete,2014,517.0,645.0,-33.97,-19.84,553.0,8
2014-08-01,Verkehrsunfälle,insgesamt,2014,3379.0,3387.0,-23.95,-0.24,3922.0,8
2014-08-01,Verkehrsunfälle,mit Personenschäden,2014,432.0,514.0,-33.94,-15.95,459.0,8
2014-08-01,Fluchtunfälle,insgesamt,2014,802.0,791.0,-22.06,1.39,911.0,8
2014-08-01,Fluchtunfälle,Verletzte und Getötete,2014,43.0,36.0,-30.65,19.44,46.0,8
2014-08-01,Alkoholunfälle,Verletzte und Getötete,2014,13.0,22.0,-38.1,-40.91,14.0,8
2014-09-01,Alkoholunfälle,insgesamt,2014,43.0,47.0,34.38,-8.51,31.0,9
2014-09-01,Verkehrsunfälle,Verletzte und Getötete,2014,620.0,617.0,19.92,0.49,553.0,9
2014-09-01,Alkoholunfälle,Verletzte und Getötete,2014,18.0,17.0,38.46,5.88,14.0,9
2014-09-01,Verkehrsunfälle,mit Personenschäden,2014,534.0,531.0,23.61,0.56,460.0,9
2014-09-01,Fluchtunfälle,Verletzte und Getötete,2014,60.0,53.0,39.53,13.21,47.0,9
2014-09-01,Fluchtunfälle,insgesamt,2014,936.0,1000.0,16.71,-6.4,906.0,9
2014-09-01,Verkehrsunfälle,insgesamt,2014,4137.0,4130.0,22.43,0.17,3923.0,9
2014-10-01,Fluchtunfälle,Verletzte und Getötete,2014,55.0,53.0,-8.33,3.77,47.0,10
2014-10-01,Alkoholunfälle,Verletzte und Getötete,2014,21.0,12.0,16.67,75.0,14.0,10
2014-10-01,Fluchtunfälle,insgesamt,2014,1042.0,1074.0,11.32,-2.98,903.0,10
2014-10-01,Verkehrsunfälle,Verletzte und Getötete,2014,652.0,595.0,5.16,9.58,558.0,10
2014-10-01,Alkoholunfälle,insgesamt,2014,36.0,31.0,-16.28,16.13,32.0,10
2014-10-01,Verkehrsunfälle,insgesamt,2014,4251.0,4533.0,2.76,-6.22,3899.0,10
2014-10-01,Verkehrsunfälle,mit Personenschäden,2014,529.0,510.0,-0.94,3.73,461.0,10
2014-11-01,Alkoholunfälle,Verletzte und Getötete,2014,14.0,12.0,-33.33,16.67,15.0,11
2014-11-01,Verkehrsunfälle,mit Personenschäden,2014,401.0,388.0,-24.2,3.35,462.0,11
2014-11-01,Fluchtunfälle,insgesamt,2014,943.0,939.0,-9.5,0.43,904.0,11
2014-11-01,Alkoholunfälle,insgesamt,2014,42.0,35.0,16.67,20.0,32.0,11
2014-11-01,Fluchtunfälle,Verletzte und Getötete,2014,42.0,53.0,-23.64,-20.75,46.0,11
2014-11-01,Verkehrsunfälle,insgesamt,2014,3904.0,4043.0,-8.16,-3.44,3887.0,11
2014-11-01,Verkehrsunfälle,Verletzte und Getötete,2014,464.0,483.0,-28.83,-3.93,557.0,11
2014-12-01,Verkehrsunfälle,insgesamt,2014,3919.0,3764.0,0.38,4.12,3900.0,12
2014-12-01,Alkoholunfälle,Verletzte und Getötete,2014,3.0,10.0,-78.57,-70.0,14.0,12
2014-12-01,Fluchtunfälle,Verletzte und Getötete,2014,35.0,27.0,-16.67,29.63,46.0,12
2014-12-01,Verkehrsunfälle,Verletzte und Getötete,2014,413.0,423.0,-10.99,-2.36,556.0,12
2014-12-01,Fluchtunfälle,insgesamt,2014,830.0,828.0,-11.98,0.24,904.0,12
2014-12-01,Verkehrsunfälle,mit Personenschäden,2014,331.0,356.0,-17.46,-7.02,460.0,12
2014-12-01,Alkoholunfälle,insgesamt,2014,25.0,32.0,-40.48,-21.88,32.0,12
2015-01-01,Alkoholunfälle,insgesamt,2015,22.0,21.0,-12.0,4.76,32.0,1
2015-01-01,Verkehrsunfälle,insgesamt,2015,3326.0,3410.0,-15.13,-2.46,3893.0,1
2015-01-01,Fluchtunfälle,Verletzte und Getötete,2015,19.0,29.0,-45.71,-34.48,46.0,1
2015-01-01,Verkehrsunfälle,mit Personenschäden,2015,263.0,324.0,-20.54,-18.83,455.0,1
2015-01-01,Alkoholunfälle,Verletzte und Getötete,2015,21.0,4.0,600.0,425.0,15.0,1
2015-01-01,Fluchtunfälle,insgesamt,2015,781.0,778.0,-5.9,0.39,904.0,1
2015-01-01,Verkehrsunfälle,Verletzte und Getötete,2015,334.0,412.0,-19.13,-18.93,549.0,1
2015-02-01,Verkehrsunfälle,mit Personenschäden,2015,262.0,309.0,-0.38,-15.21,451.0,2
2015-02-01,Alkoholunfälle,Verletzte und Getötete,2015,3.0,7.0,-85.71,-57.14,15.0,2
2015-02-01,Fluchtunfälle,insgesamt,2015,713.0,742.0,-8.71,-3.91,902.0,2
2015-02-01,Alkoholunfälle,insgesamt,2015,23.0,17.0,4.55,35.29,32.0,2
2015-02-01,Verkehrsunfälle,Verletzte und Getötete,2015,321.0,372.0,-3.89,-13.71,545.0,2
2015-02-01,Verkehrsunfälle,insgesamt,2015,3090.0,3315.0,-7.1,-6.79,3875.0,2
2015-02-01,Fluchtunfälle,Verletzte und Getötete,2015,18.0,22.0,-5.26,-18.18,45.0,2
2015-03-01,Fluchtunfälle,Verletzte und Getötete,2015,49.0,46.0,172.22,6.52,46.0,3
2015-03-01,Verkehrsunfälle,Verletzte und Getötete,2015,471.0,559.0,46.73,-15.74,538.0,3
2015-03-01,Fluchtunfälle,insgesamt,2015,908.0,993.0,27.35,-8.56,895.0,3
2015-03-01,Alkoholunfälle,Verletzte und Getötete,2015,9.0,16.0,200.0,-43.75,14.0,3
2015-03-01,Alkoholunfälle,insgesamt,2015,23.0,37.0,0.0,-37.84,31.0,3
2015-03-01,Verkehrsunfälle,insgesamt,2015,3888.0,4027.0,25.83,-3.45,3863.0,3
2015-03-01,Verkehrsunfälle,mit Personenschäden,2015,376.0,460.0,43.51,-18.26,444.0,3
2015-04-01,Verkehrsunfälle,insgesamt,2015,4022.0,3840.0,3.45,4.74,3878.0,4
2015-04-01,Fluchtunfälle,insgesamt,2015,966.0,946.0,6.39,2.11,896.0,4
2015-04-01,Alkoholunfälle,insgesamt,2015,29.0,35.0,26.09,-17.14,31.0,4
2015-04-01,Fluchtunfälle,Verletzte und Getötete,2015,45.0,55.0,-8.16,-18.18,45.0,4
2015-04-01,Verkehrsunfälle,Verletzte und Getötete,2015,598.0,549.0,26.96,8.93,542.0,4
2015-04-01,Alkoholunfälle,Verletzte und Getötete,2015,23.0,15.0,155.56,53.33,15.0,4
2015-04-01,Verkehrsunfälle,mit Personenschäden,2015,495.0,455.0,31.65,8.79,448.0,4
2015-05-01,Verkehrsunfälle,insgesamt,2015,3915.0,4346.0,-2.66,-9.92,3842.0,5
2015-05-01,Fluchtunfälle,Verletzte und Getötete,2015,41.0,50.0,-8.89,-18.0,44.0,5
2015-05-01,Verkehrsunfälle,mit Personenschäden,2015,487.0,536.0,-1.62,-9.14,444.0,5
2015-05-01,Alkoholunfälle,insgesamt,2015,50.0,28.0,72.41,78.57,33.0,5
2015-05-01,Alkoholunfälle,Verletzte und Getötete,2015,30.0,19.0,30.43,57.89,16.0,5
2015-05-01,Fluchtunfälle,insgesamt,2015,940.0,925.0,-2.69,1.62,898.0,5
2015-05-01,Verkehrsunfälle,Verletzte und Getötete,2015,604.0,671.0,1.0,-9.99,536.0,5
2015-06-01,Verkehrsunfälle,insgesamt,2015,3898.0,3833.0,-0.43,1.7,3848.0,6
2015-06-01,Alkoholunfälle,Verletzte und Getötete,2015,19.0,16.0,-36.67,18.75,16.0,6
2015-06-01,Fluchtunfälle,Verletzte und Getötete,2015,54.0,58.0,31.71,-6.9,44.0,6
2015-06-01,Fluchtunfälle,insgesamt,2015,952.0,880.0,1.28,8.18,904.0,6
2015-06-01,Verkehrsunfälle,Verletzte und Getötete,2015,673.0,656.0,11.42,2.59,538.0,6
2015-06-01,Verkehrsunfälle,mit Personenschäden,2015,560.0,558.0,14.99,0.36,444.0,6
2015-06-01,Alkoholunfälle,insgesamt,2015,39.0,31.0,-22.0,25.81,33.0,6
2015-07-01,Verkehrsunfälle,insgesamt,2015,4729.0,4443.0,21.32,6.44,3872.0,7
2015-07-01,Verkehrsunfälle,mit Personenschäden,2015,708.0,654.0,26.43,8.26,448.0,7
2015-07-01,Alkoholunfälle,insgesamt,2015,49.0,35.0,25.64,40.0,34.0,7
2015-07-01,Alkoholunfälle,Verletzte und Getötete,2015,37.0,21.0,94.74,76.19,18.0,7
2015-07-01,Verkehrsunfälle,Verletzte und Getötete,2015,809.0,783.0,20.21,3.32,540.0,7
2015-07-01,Fluchtunfälle,insgesamt,2015,1176.0,1029.0,23.53,14.29,916.0,7
2015-07-01,Fluchtunfälle,Verletzte und Getötete,2015,65.0,62.0,20.37,4.84,44.0,7
2015-08-01,Alkoholunfälle,insgesamt,2015,49.0,32.0,0.0,53.13,36.0,8
2015-08-01,Verkehrsunfälle,mit Personenschäden,2015,481.0,432.0,-32.06,11.34,452.0,8
2015-08-01,Fluchtunfälle,Verletzte und Getötete,2015,36.0,43.0,-44.62,-16.28,43.0,8
2015-08-01,Fluchtunfälle,insgesamt,2015,864.0,802.0,-26.53,7.73,921.0,8
2015-08-01,Verkehrsunfälle,Verletzte und Getötete,2015,546.0,517.0,-32.51,5.61,542.0,8
2015-08-01,Verkehrsunfälle,insgesamt,2015,3431.0,3379.0,-27.45,1.54,3876.0,8
2015-08-01,Alkoholunfälle,Verletzte und Getötete,2015,29.0,13.0,-21.62,123.08,19.0,8
2015-09-01,Verkehrsunfälle,Verletzte und Getötete,2015,614.0,620.0,12.45,-0.97,542.0,9
2015-09-01,Verkehrsunfälle,mit Personenschäden,2015,509.0,534.0,5.82,-4.68,450.0,9
2015-09-01,Alkoholunfälle,Verletzte und Getötete,2015,25.0,18.0,-13.79,38.89,20.0,9
2015-09-01,Fluchtunfälle,insgesamt,2015,1007.0,936.0,16.55,7.59,927.0,9
2015-09-01,Verkehrsunfälle,insgesamt,2015,4015.0,4137.0,17.02,-2.95,3866.0,9
2015-09-01,Alkoholunfälle,insgesamt,2015,45.0,43.0,-8.16,4.65,36.0,9
2015-09-01,Fluchtunfälle,Verletzte und Getötete,2015,49.0,60.0,36.11,-18.33,42.0,9
2015-10-01,Alkoholunfälle,Verletzte und Getötete,2015,12.0,21.0,-52.0,-42.86,19.0,10
2015-10-01,Verkehrsunfälle,mit Personenschäden,2015,475.0,529.0,-6.68,-10.21,446.0,10
2015-10-01,Alkoholunfälle,insgesamt,2015,25.0,36.0,-44.44,-30.56,35.0,10
2015-10-01,Fluchtunfälle,Verletzte und Getötete,2015,52.0,55.0,6.12,-5.45,42.0,10
2015-10-01,Fluchtunfälle,insgesamt,2015,1110.0,1042.0,10.23,6.53,933.0,10
2015-10-01,Verkehrsunfälle,Verletzte und Getötete,2015,569.0,652.0,-7.33,-12.73,535.0,10
2015-10-01,Verkehrsunfälle,insgesamt,2015,4467.0,4251.0,11.26,5.08,3884.0,10
2015-11-01,Alkoholunfälle,Verletzte und Getötete,2015,11.0,14.0,-8.33,-21.43,19.0,11
2015-11-01,Fluchtunfälle,Verletzte und Getötete,2015,43.0,42.0,-17.31,2.38,42.0,11
2015-11-01,Fluchtunfälle,insgesamt,2015,991.0,943.0,-10.72,5.09,937.0,11
2015-11-01,Verkehrsunfälle,Verletzte und Getötete,2015,506.0,464.0,-11.07,9.05,538.0,11
2015-11-01,Verkehrsunfälle,mit Personenschäden,2015,430.0,401.0,-9.47,7.23,448.0,11
